res
"9176862,31"
"70267672,47"
"64630315,46"
"213114951,54"
"63017131,36"
"7410219,20"
"191976882,57"
"212946556,35"
"40613136,5"
"212509217,55"
"162531415,53"
"55856326,56"
"213096670,41"
"77303595,45"
"16883131,46"
"213011065,22"
"210094644,50"
"23049882,35"
"147808958,56"
"213061405,45"
"213042912,30"
"158101391,55"
"180593507,52"
"148131091,45"
"64428378,45"
"153638388,15"
"170026077,41"
"55990124,30"
"213593144,45"
"214158338,55"
"214743833,35"
"212562808,54"
"22548028,55"
"67353420,41"
"93490751,15"
"188389620,50"
"27031294,59"
"147506143,34"
"213967598,31"
"213229179,32"
"9208815,47"
"18937868,5"
"39580204,11"
"65538970,50"
"26328475,56"
"32615032,50"
"109621743,20"
"28996316,45"
"41502750,21"
"18648589,55"
"12389904,25"
"142590483,35"
"17645997,46"
"193984891,46"
"67191493,5"
"10175709,51"
"18392449,11"
"101021862,30"
"37098634,40"
"12310010,17"
"19598862,14"
"67453143,42"
"10947827,46"
"214055913,30"
"212583179,28"
"32219482,10"
"10323182,10"
"22009140,4"
"177487217,13"
"213361511,35"
"101487749,50"
"211054286,15"
"71683709,5"
"135207902,35"
"213128941,15"
"73378357,58"
"12919559,35"
"208466443,56"
"104045886,35"
"33108931,5"
"15197400,15"
"9703027,32"
"3845716,55"
"212557704,27"
"37615199,53"
"10192926,30"
"29726765,55"
"213788707,35"
"213043806,42"
"213079194,55"
"205494234,15"
"15375580,57"
"22897284,45"
"27841620,20"
"90075613,54"
"25368264,49"
"3459860,43"
"214681837,35"
"164198687,36"
"80031163,42"
"47956148,39"
"165852663,42"
"66386574,22"
"213304204,54"
"212496285,26"
"214353829,56"
"181061658,57"
"42069223,55"
"32203866,21"
"213793687,38"
"212250086,20"
"602955,50"
"213056039,20"
"628415,50"
"214366759,41"
"32942911,48"
"144528930,32"
"210798174,36"
"102948444,46"
"183310584,21"
"139338949,55"
"46836456,10"
"87176600,11"
"26816402,47"
"208518375,14"
"179592301,55"
"27491985,48"
"213102134,58"
"212797475,12"
"116614946,1"
"22539771,35"
"4460653,50"
"10142517,55"
"161152618,18"
"75240345,51"
"190121384,41"
"183954691,29"
"11272476,45"
"111332901,45"
"213236611,20"
"212718894,55"
"64033415,55"
"169270343,43"
"140396332,25"
"213992522,21"
"66271452,9"
"58663345,5"
"26360621,35"
"129633881,55"
"192352152,59"
"30105067,15"
"156618824,20"
"5044203,45"
"44507219,35"
"196412348,55"
"193445353,21"
"109530338,5"
"103746401,20"
"212601763,55"
"212113269,40"
"212787817,20"
"213942799,17"
"213253953,36"
"30243506,10"
"47050884,35"
"193749455,10"
"114592419,5"
"34270490,19"
"22363756,47"
"20842158,10"
"46515863,37"
"13244358,38"
"54859786,28"
"212562506,42"
"212853875,55"
"17731157,21"
"63006649,38"
"214189671,56"
"15955537,40"
"17379338,20"
"179193944,48"
"23512805,55"
"155573284,16"
"31664031,39"
"213144048,20"
"23364793,45"
"136656792,47"
"38110966,27"
"47707951,41"
"9858007,58"
"12401532,55"
"213113157,6"
"90572896,27"
"10319333,55"
"149360256,11"
"60671130,15"
"27195043,30"
"214537714,15"
"55437102,54"
"13227501,35"
"14268270,15"
"212784361,32"
"89167327,47"
"167782637,40"
"210419778,6"
"31687356,13"
"11070881,41"
"155233781,27"
